ticker,name,sector,ipo,delisted,first_data,last_data,bh_cagr_since_ipo,bh_vol,bh_sharpe,bh_max_dd,corr_qqq,ret_1y,ret_3y,ret_5y,ret_10y,overlay_cagr_zero,overlay_sharpe_zero,overlay_max_dd_zero,overlay_cagr_base,overlay_sharpe_base,overlay_max_dd_base,timing_adds_value_after_costs
AMAT,Applied Materials,semi_equipment,1972-10-05,,1990-01-02,2026-07-31,0.09352145822336388,0.5276313400909428,0.4284845725846936,-0.9570399928021398,0.6032511612291602,0.6853228367388811,0.8089238735875186,0.31395308898510454,0.283331722125292,0.09144395909958103,0.41395622381972336,-0.8655334836884313,0.08177424910688003,0.3916216700142042,-0.8794399568925493,False
LRCX,Lam Research,semi_equipment,1984-05-04,,1990-01-02,2026-07-31,0.22094802496714094,0.5336093642610693,0.6284568145920313,-0.8989180723874872,0.596238387826764,2.7659069311073257,0.8278447335949912,0.40643159160867026,0.20684667531305645,0.1503988019112148,0.538367813762909,-0.8154920585005258,0.14192368539928424,0.5203235383555888,-0.8255178680345308,False
MSFT,Microsoft,software,1986-03-13,,1990-01-02,2026-07-31,0.21525487788829434,0.34970012854196264,0.7134447968726615,-0.9071927404747829,0.7566082432176082,1.1233762467014965,0.7858805569731668,0.26726598336964646,0.24111428978670135,0.2601122479137108,0.9453437284611297,-0.6360127096574247,0.25092274251293567,0.9191827750287215,-0.6550833764955126,True
GOOGL,Alphabet,internet,2004-08-19,,2004-08-19,2026-07-31,0.2409838562735791,0.4052914298818711,0.7169351447482766,-0.5605692728167222,0.6889421061510851,0.2242558235420664,0.2997553623575646,0.2193813038821324,0.26839185306309465,0.1073474102811749,0.4642737540448227,-0.5046369531205205,0.09601022589725883,0.4341277932388262,-0.5106939131790028,False
AMZN,Amazon,internet,1997-05-15,,1997-05-15,2026-07-31,0.12072018993729627,0.46724754462722934,0.47064427465659886,-0.9708229674356894,0.6686913900935034,0.09493569020083537,0.012316409933798234,-0.09284116899091066,0.03855796507779119,0.14137797119817397,0.5430593184896635,-0.7542387531981329,0.13093572757050387,0.5173633999683745,-0.7637813033727741,True
META,Meta Platforms,internet,2012-05-18,,2012-05-18,2026-07-31,0.2892774825846933,0.47959010608472885,0.7502651275075607,-0.7413290634282702,0.5804968185727343,2.7983709992077976,1.6150174676080602,0.6198888801812767,0.5354448830462422,0.33073531878953344,0.9540077677747043,-0.5182047355025861,0.32189505369825255,0.935366053280933,-0.5445758116393302,True
AAPL,Apple,hardware,1980-12-12,,1990-01-02,2026-07-31,0.162100543713942,0.3849247526234966,0.5694196484105819,-0.9255954263486352,0.6876101762751271,0.7872591091071226,0.7512153483906048,0.5907655440403636,0.4145458664047652,0.1874319960842934,0.7199335632698085,-0.7233282271144523,0.17895369401772587,0.6956329514922226,-0.748763840739078,True
TSLA,Tesla,ai_consumer,2010-06-29,,2010-06-29,2026-07-31,0.35438219154359274,0.7090675784648832,0.7693890012118532,-0.8551997580929723,0.5071367887679477,2.064694135409598,0.8835034496202177,0.25458816673750406,0.5746149209655145,0.33317526561591837,0.7885637395728429,-0.8064916542273018,0.321186797864343,0.7720368486210558,-0.8218018799915093,True
ORCL,Oracle,software,1986-03-12,,1990-01-02,2026-07-31,0.11993620279536188,0.3586647045452174,0.4847642648719413,-0.9878001928698903,0.6957689647556956,-0.06113373989965909,0.46448409004352786,0.43625393493916365,0.24562723384195384,0.2215328254531399,0.8537305629033455,-0.6668747143384649,0.21126071836370652,0.8233585034054091,-0.6679697644124518,True
CRM,Salesforce,software,2004-06-23,,2004-06-23,2026-07-31,0.17871407326809186,0.49499358082834766,0.570658743454089,-0.8697998791039853,0.6395167692186446,0.7072632414891344,0.6100475670853476,0.04204352884088847,0.25997325271207794,0.09101375322219152,0.41290250555926133,-0.8346308833992788,0.08087858330869446,0.38855545722248747,-0.8479220570412629,False
ADBE,Adobe,software,1986-08-20,,1990-01-02,2026-07-31,0.10367942357482884,0.4132581852856248,0.43785418039396046,-0.974899483041014,0.698337201443401,-0.245458129322774,-0.2297341066740326,-0.2036334763461467,0.1966276315390567,0.17040297970612728,0.6685979223495557,-0.651771992935229,0.1609385502739873,0.6413422427718349,-0.6676172190312649,True
NOW,ServiceNow,software,2012-06-29,,2012-06-29,2026-07-31,0.36209789140914794,0.445557049851474,0.8928612848724176,-0.7606873091102577,0.6046437788105916,0.18460792000930337,0.5506599975201152,0.28812998209832075,0.2170948724406523,0.20529751699842658,0.6818818996928002,-0.7701450818179815,0.1919343291387834,0.6517158435199686,-0.7908529416695413,False
SNOW,Snowflake,software,2020-09-16,,2020-09-16,2026-07-31,0.042216568889855255,0.6098906005562279,0.36944606350172154,-0.9153248825340982,0.5163864913303893,0.30423689653699104,-0.039183955329221365,-0.2569385332522386,,-0.12000212322575965,-0.17654880599494427,-0.7677282218334369,-0.12571160067096732,-0.1940278072616629,-0.7754209557177352,False
PLTR,Palantir,software,2020-09-30,,2020-09-30,2026-07-31,1.1367480655952185,0.7039253499368199,1.4009136787685004,-0.8491021197457791,0.5006323912907984,1.9361214049194757,1.8465533998438617,0.7837029629091652,,0.9664360049275824,1.4246380234041482,-0.43640868817258816,0.9601837284352936,1.41896603097771,-0.4385505882874512,True
CRWD,CrowdStrike,cybersecurity,2019-06-12,,2019-06-12,2026-07-31,0.2661420990569945,0.5496802116237295,0.6906231794401541,-0.6960989723936495,0.5839144384896543,-0.34574989196095485,0.29027310267655726,0.2107060028098826,,0.3133391382749864,0.8806436018697645,-0.5640747959157681,0.30918631231494587,0.8722552328817177,-0.5694573960969674,True
PANW,Palo Alto Networks,cybersecurity,2012-07-20,,2012-07-20,2026-07-31,0.2457720027705188,0.4280590879503474,0.7108519107916053,-0.550377947826723,0.5845344818668083,1.9064457500073684,0.7179284983535246,0.40847790289455976,0.3787746207163609,0.14199523751822007,0.5609733409270277,-0.5480861638051162,0.13016841828959436,0.5294721477247355,-0.5585016468061385,False
FTNT,Fortinet,cybersecurity,2009-11-18,,2009-11-18,2026-07-31,0.14797023666064946,0.4582971018719777,0.5189862133331856,-0.7203546703153288,0.5430529682110583,0.14483800811121283,0.22677432511931706,0.1128834621730499,0.23386125722008066,0.0988387527043817,0.43622263357292296,-0.580427405138275,0.08677754193079235,0.40501333716003557,-0.6019648826313342,False
ANET,Arista Networks,networking,2014-06-06,,2014-06-06,2026-07-31,0.25960872207252317,0.503480869364818,0.6975107267133395,-0.9271331090931302,0.5057920192819776,1.7538260736501226,1.3796162355041535,0.3459936968685031,0.19211015494877381,0.18167109833303985,0.6473785178467661,-0.7662136966857523,0.17018222247045856,0.6191000148394448,-0.7842934100788873,False
SMCI,Super Micro Computer,dc_infrastructure,2007-03-29,,2007-03-29,2026-07-31,0.07847577923666571,0.7381551600701411,0.4669996443185117,-0.9256291036212165,0.5067221748706634,-0.43780112517903313,-0.2592992489059376,-0.22271998507891166,-0.10875073861604845,0.14234269606304495,0.504993820655093,-0.7646954527934445,0.1320958446710525,0.48823645950177375,-0.7772195945239854,True
DELL,Dell Technologies,hardware,2018-12-28,,2018-12-28,2026-07-31,0.24631861737281913,0.41057086628682854,0.7221348318170817,-0.5622083661252156,0.6507797848059254,0.10706094279930878,0.4574664211552377,0.2298870763359835,,0.1238534669844058,0.5079634393437658,-0.5457259929201429,0.11505573133343816,0.48462045379184143,-0.5512389478927984,False
VRT,Vertiv,dc_infrastructure,2020-02-10,,2020-02-10,2026-07-31,0.5291946266611705,0.5703370565883232,1.00257317481705,-0.6552939605630627,0.53700298281228,0.012192519993416306,0.6638496722180256,0.5445112057589274,,0.40808961812520117,0.944251673368342,-0.6422850486868442,0.39911853382199647,0.930467031164585,-0.6504202790051746,False
CEG,Constellation Energy,power,2022-02-02,,2022-02-02,2026-07-31,0.10735688573316926,0.3606688752550266,0.45257282543598026,-0.512505337983675,0.4182389754538385,0.4201362610968191,0.38785074862786817,,,0.24150700405797698,0.9068591381840772,-0.24853663000886184,0.23671989466996024,0.8926083376593027,-0.2513806684698614,True
VST,Vistra,power,2016-10-04,,2016-10-04,2026-07-31,0.09424592219981465,0.39468710416932873,0.41800927973073115,-0.5994465239887488,0.4087518825373206,0.46014012684034644,0.072075327776157,0.1304566048511644,0.1287207693481469,-0.0237338767759252,0.07830706089301334,-0.5420744962829598,-0.03277556370956447,0.049271142006199704,-0.5647369118422509,False
SUNW,Sun Microsystems,hardware,1986-03-04,2010-01-27,1990-01-02,2010-01-27,-0.01640284395342262,0.5627814103422736,0.2526383582329861,-0.9979475963840472,0.689774214127056,-0.034437308634834296,-0.36439748234247804,-0.15184925947743388,-0.3742973023439611,0.18406071337845664,0.7121135051131804,-0.6554698027471579,0.1820928484677229,0.7060462974449777,-0.6540470255180355,True
EMC,EMC Corp,hardware,1986-04-04,2016-09-07,1990-01-02,2016-09-07,0.14482891891526517,0.4679643121667854,0.5127021887510225,-0.9718214795449102,0.6851988080370144,0.2866922641735503,0.1854554739316221,0.11472321745441327,-0.07560346946195329,0.130841210512322,0.5570073461033503,-0.8697349479656936,0.1250051592248569,0.539461892003353,-0.8850901051730933,True
YHOO,Yahoo,internet,1996-04-12,2017-06-16,1996-04-12,2017-06-16,0.03530500383044788,0.5947987558338851,0.35612751806348225,-0.9961730735035861,0.6336004406676004,-0.05233843069285293,0.42284087469097975,0.4489450854004142,0.3482993360817639,0.11955579882523892,0.4887394407883656,-0.9031361455635469,0.11330877739329925,0.47301722457956963,-0.9136959686196102,True
MXIM,Maxim Integrated,semiconductors,1988-02-29,2021-08-26,1990-01-02,2021-08-26,0.050704912285475245,0.4731112078377895,0.337783224802554,-0.993771273942669,0.656216292257807,0.841972162384234,0.07660907118858429,0.16450617826333525,0.301459486181594,0.12140575421652455,0.5160251327139498,-0.8728579359147843,0.11279151129402676,0.49129091840972855,-0.8827578325201192,True
XLNX,Xilinx,semiconductors,1990-06-12,2022-02-14,1990-06-12,2022-02-14,0.24513710871522232,0.48101315742131184,0.6815848101385069,-0.8803697067811189,0.643843263025461,0.23530158303145976,0.8436110879475098,0.7437737318685402,0.3997002458592396,0.21974093949863338,0.7325558873471792,-0.7351196582495072,0.21240779208765836,0.7154732798516131,-0.7447017557077733,True
